Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
03/09/2026 16:47,2-0323,Sale,SNACKS,98000056,NOVA COUNTRY CHEDDAR 38G,,,1.000,18.25,0.00,18.25,14.00,4.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 16:47,2-0323,Sale,DRINKS,10252,Royal 1.5L,,,1.000,75.00,0.00,75.00,0.00,75.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 16:27,2-0322,Sale,DRINKS,10107,COCA COLA 290ML,,,1.000,20.00,0.00,20.00,16.50,3.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 14:56,2-0321,Sale,,10384,PREMIER PURIFIED WATER 500ML,,,2.000,30.00,0.00,30.00,19.34,10.66,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 14:47,2-0320,Sale,DRINKS,10118,MINUTE MAID 250,,,1.000,12.00,0.00,12.00,0.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 14:47,2-0320,Sale,FOOD,10333,MONDE SPECIAL MAMON,,,1.000,29.98,0.00,29.98,16.00,13.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 14:32,2-0319,Sale,HOME ESSENTIALS,10312,SCOUR POWER SPONGE,,,1.000,25.00,0.00,25.00,20.50,4.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 14:32,2-0318,Sale,Cleaning/Laundry Supplies,10105,SURF POWDER KALAMANSI,,,3.000,29.94,0.00,29.94,0.00,29.94,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 14:31,2-0317,Sale,Cleaning/Laundry Supplies,10014,ZONROX ORIG 500,,,2.000,71.00,0.00,71.00,0.00,71.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 14:28,2-0316,Sale,DRINKS,98000046,COCA COLA 1.75L,,,2.000,169.96,0.00,169.96,123.34,46.62,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 14:28,2-0316,Sale,ICE,10298,ICE CUBE 1KG,,,1.000,25.00,0.00,25.00,13.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 14:24,2-0315,Sale,BATH ESSENTIALS,980000037,COLGATE X2 TUBES TRIPLE ACTION 120G,,,1.000,184.98,0.00,184.98,153.00,31.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 13:45,2-0314,Sale,,10235,"#misc",,,1.000,45.00,0.00,45.00,0.00,45.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 13:29,2-0313,Sale,DRINKS,10114,SPRITE 1.5L,,,1.000,75.00,0.00,75.00,0.00,75.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 13:29,2-0312,Sale,DRINKS,10190,GATORADE BLUE BOLT 350ML,,,1.000,35.00,0.00,35.00,25.83,9.17,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 13:28,2-0311,Sale,DRINKS,10252,Royal 1.5L,,,1.000,75.00,0.00,75.00,0.00,75.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 13:28,2-0310,Sale,DRINKS,98000051,C2 GREEN TEA APPLE 335ML,,,1.000,28.75,0.00,28.75,22.08,6.67,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 13:27,2-0309,Sale,DRINKS,10230,REFRESH 500ML,,,1.000,12.00,0.00,12.00,8.65,3.35,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
03/09/2026 11:11,2-0308,Sale,DRINKS,10241,COBRA ASTIG 330ML,,,1.000,25.00,0.00,25.00,20.00,5.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 21:52,2-0307,Sale,DRINKS,98000076,POCARI SWEAT 500ML,,,1.000,59.98,0.00,59.98,49.95,10.03,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 21:52,2-0307,Sale,SNACKS,10203,NIPS PEANUT 14G,,,5.000,40.00,0.00,40.00,29.35,10.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 21:52,2-0307,Sale,SNACKS,10206,NIPS MILK CHOCO 14G,,,7.000,56.00,0.00,56.00,41.09,14.91,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 21:47,2-0306,Sale,ICE CREAM 🍦,10344,CREAMLINE PINIPIG CHOCOLATE 70ML,,,2.000,39.96,0.00,39.96,32.30,7.66,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 21:47,2-0306,Sale,ICE CREAM 🍦,10334,CREAMLINE CONE ROCKY ROAD 110ML,,,1.000,23.25,0.00,23.25,18.25,5.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 21:03,2-0305,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,25.00,0.00,25.00,15.91,9.09,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 21:03,2-0305,Sale,DRINKS,98000047,WILKINS PURE 500,,,1.000,15.00,0.00,15.00,9.37,5.63,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 20:20,2-0304,Sale,DRINKS,10129,C2 SOLO APPLE 230ML,,,1.000,17.00,0.00,17.00,0.00,17.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 19:34,2-0303,Sale,SNACKS,10088,OISHI Potato Fries,,,1.000,9.98,0.00,9.98,7.50,2.48,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 19:34,2-0303,Sale,SNACKS,10154,PEEWEE SPICY CHILI 25G,,,2.000,21.96,0.00,21.96,16.50,5.46,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 19:34,2-0303,Sale,DRINKS,10083,RED HORSE 500,,,1.000,75.00,0.00,75.00,60.00,15.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 19:29,2-0302,Sale,SNACKS,10143,CHIPPY BBQ 25G,,,2.000,19.96,0.00,19.96,15.00,4.96,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 19:28,2-0301,Sale,DRINKS,98000046,COCA COLA 1.75L,,,1.000,84.98,0.00,84.98,61.67,23.31,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 18:37,1-0337,Sale,SNACKS,10390,TATTOOS CORN CHIPS BBQ 58G,,,1.000,12.98,0.00,12.98,7.65,5.33,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 18:37,1-0337,Sale,SNACKS,10198,CHICK BOY ONION & GARLIC 30G,,,1.000,11.98,0.00,11.98,9.22,2.76,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 18:37,1-0337,Sale,,10197,CHICK BOY TEXAS BBQ 30G,,,2.000,23.96,0.00,23.96,20.00,3.96,0.00,Dine in,POS 1,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 15:33,2-0294,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,25.00,0.00,25.00,15.91,9.09,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 15:33,2-0294,Sale,DRINKS,10253,STING 290ML,,,1.000,25.00,0.00,25.00,16.75,8.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 15:17,2-0293,Sale,DRINKS,10083,RED HORSE 500,,,1.000,75.00,0.00,75.00,60.00,15.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 15:01,2-0292,Sale,SNACKS,10146,CRISPY PATATA 24G,,,1.000,9.98,0.00,9.98,7.75,2.23,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 15:01,2-0292,Sale,SNACKS,10157,SWEETCHILI CHPS BBQ,,,1.000,11.98,0.00,11.98,8.25,3.73,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 14:43,2-0291,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,25.00,0.00,25.00,15.91,9.09,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 14:39,2-0290,Sale,ICE,10298,ICE CUBE 1KG,,,1.000,25.00,0.00,25.00,13.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 14:10,2-0289,Sale,DRINKS,98000046,COCA COLA 1.75L,,,1.000,84.98,0.00,84.98,61.67,23.31,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 14:10,2-0289,Sale,DRINKS,10114,SPRITE 1.5L,,,1.000,75.00,0.00,75.00,0.00,75.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 14:10,2-0289,Sale,DRINKS,10230,REFRESH 500ML,,,1.000,12.00,0.00,12.00,8.65,3.35,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 14:10,2-0289,Sale,ICE,10300,ICE CUBE 3KG,,,1.000,45.00,0.00,45.00,33.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 13:40,2-0288,Sale,DRINKS,10230,REFRESH 500ML,,,6.000,72.00,0.00,72.00,51.90,20.10,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 02:56,2-0287,Sale,DRINKS,10190,GATORADE BLUE BOLT 350ML,,,1.000,35.00,0.00,35.00,25.83,9.17,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 02:56,2-0287,Sale,SNACKS,10182,HAPPY BBQ,,,10.000,20.00,0.00,20.00,0.00,20.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 02:56,2-0287,Sale,SNACKS,10152,MOBY CARAMEL,,,1.000,10.98,0.00,10.98,8.25,2.73,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 02:56,2-0287,Sale,DRINKS,10191,GATORADE TROPICAL FRUIT 500ML,,,1.000,46.00,0.00,46.00,36.58,9.42,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 02:38,2-0286,Sale,DRINKS,98000046,COCA COLA 1.75L,,,1.000,84.98,0.00,84.98,61.67,23.31,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 02:38,2-0286,Sale,FOOD,10319,EAGLE BROWN SUGAR 250G,,,1.000,24.00,0.00,24.00,20.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 01:35,2-0285,Sale,ICE CREAM 🍦,10350,CREAMLINE FROOTEES GRAPES 50ML,,,1.000,12.98,0.00,12.98,8.30,4.68,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 00:48,2-0284,Sale,SNACKS,10196,natalicious,,,1.000,10.00,0.00,10.00,0.00,10.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 00:38,2-0283,Sale,DRINKS,10383Q,PEPSI EXTRA FIZZ 195ML,,,1.000,15.00,0.00,15.00,11.00,4.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 00:35,2-0282,Sale,DRINKS,98000046,COCA COLA 1.75L,,,1.000,84.98,0.00,84.98,61.67,23.31,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 00:35,2-0282,Sale,SNACKS,10147,PIATTOS CHEESE 40G,,,1.000,19.98,0.00,19.98,15.75,4.23,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 00:35,2-0282,Sale,SNACKS,10219,MR CHIPS MANAMIS MAIS 45G,,,1.000,12.98,0.00,12.98,8.19,4.79,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 00:35,2-0282,Sale,DRINKS,10253,STING 290ML,,,1.000,25.00,0.00,25.00,16.75,8.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 00:35,2-0282,Sale,SNACKS,10225,MAGIC FLAKES,,,3.000,27.00,0.00,27.00,16.53,10.47,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
02/09/2026 00:10,2-0300,Sale,DRINKS,98000047,WILKINS PURE 500,,,1.000,15.00,0.00,15.00,9.37,5.63,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 23:53,2-0299,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 23:53,2-0299,Sale,SNACKS,10154,PEEWEE SPICY CHILI 25G,,,1.000,10.98,0.00,10.98,8.25,2.73,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 23:47,2-0298,Sale,DRINKS,10238,GATORADE (BLUE BOLT) 500ML,,,1.000,48.00,0.00,48.00,42.00,6.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:57,2-0297,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:56,2-0296,Sale,DRINKS,10230,REFRESH 500ML,,,1.000,12.00,0.00,12.00,8.65,3.35,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:52,2-0295,Sale,DRINKS,10083,RED HORSE 500,,,1.000,75.00,0.00,75.00,60.00,15.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:35,2-0281,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,25.00,0.00,25.00,15.91,9.09,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:30,2-0280,Sale,,10235,"#misc",,,1.000,1.00,0.00,1.00,0.00,1.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:29,2-0279,Sale,DRINKS,98000047,WILKINS PURE 500,,,1.000,15.00,0.00,15.00,9.37,5.63,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:29,2-0279,Sale,DRINKS,10113,NUTRIBOOST STRWBRRY 110,,,1.000,15.00,0.00,15.00,0.00,15.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:13,2-0278,Sale,FOOD,10171,ENERGEN VNLA,,,3.000,35.94,0.00,35.94,25.95,9.99,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:13,2-0278,Sale,FOOD,10127,NESCAFE CREAMY WHITE TWIN PACK,,,3.000,51.00,0.00,51.00,42.00,9.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:13,2-0278,Sale,FOOD,10128,NESCAFE ORIGINAL TWIN PACK,,,3.000,51.00,0.00,51.00,42.00,9.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:13,2-0278,Sale,DRINKS,10085,SM FLAVORED BEER APPLE,,,1.000,53.00,0.00,53.00,41.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 22:10,2-0277,Sale,DRINKS,10085,SM FLAVORED BEER APPLE,,,1.000,53.00,0.00,53.00,41.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 21:09,2-0276,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 20:53,2-0275,Sale,ICE,10298,ICE CUBE 1KG,,,1.000,25.00,0.00,25.00,13.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 20:51,2-0274,Sale,DRINKS,980000039,TANDUAY SELECT 700ML,,,1.000,155.00,0.00,155.00,138.59,16.41,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 20:49,2-0273,Sale,DRINKS,980000039,TANDUAY SELECT 700ML,,,1.000,155.00,0.00,155.00,138.59,16.41,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 20:49,2-0273,Sale,DRINKS,10084,RED HORSE LITRO,,,2.000,280.00,0.00,280.00,240.00,40.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 20:44,2-0272,Sale,ICE CREAM 🍦,10342,CREAMLINE JUMBO CONE UBE QUESO 140ML,,,1.000,29.98,0.00,29.98,24.10,5.88,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 20:28,2-0271,Sale,SNACKS,10317@,VCUT SPICY BARBEQUE 25G,,,1.000,21.98,0.00,21.98,16.00,5.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:52,2-0270,Sale,DRINKS,10085,SM FLAVORED BEER APPLE,,,1.000,53.00,0.00,53.00,41.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:52,2-0270,Sale,DRINKS,10190,GATORADE BLUE BOLT 350ML,,,1.000,35.00,0.00,35.00,25.83,9.17,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:43,2-0269,Sale,DRINKS,10230,REFRESH 500ML,,,2.000,24.00,0.00,24.00,17.30,6.70,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:21,2-0268,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,25.00,0.00,25.00,15.91,9.09,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:18,2-0267,Sale,DRINKS,10084,RED HORSE LITRO,,,1.000,140.00,0.00,140.00,120.00,20.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:18,2-0267,Sale,ICE,10298,ICE CUBE 1KG,,,1.000,25.00,0.00,25.00,13.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:01,2-0266,Sale,DRINKS,10084,RED HORSE LITRO,,,2.000,280.00,0.00,280.00,240.00,40.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:01,2-0266,Sale,SNACKS,10187,BLACK CHILI CORN CHIPS BBQ,,,1.000,11.98,0.00,11.98,8.25,3.73,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:01,2-0266,Sale,SNACKS,10142,OISHI PRAWN CRACKERS SPICY 24G,,,1.000,9.98,0.00,9.98,7.50,2.48,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 19:01,2-0266,Sale,,10384,PREMIER PURIFIED WATER 500ML,,,1.000,15.00,0.00,15.00,9.67,5.33,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 17:55,2-0265,Sale,ICE,10298,ICE CUBE 1KG,,,1.000,25.00,0.00,25.00,13.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 17:52,2-0264,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 17:37,2-0263,Sale,DRINKS,10083,RED HORSE 500,,,2.000,150.00,0.00,150.00,120.00,30.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 07:26,2-0262,Sale,ICE CREAM 🍦,10356,CREAMLINE FAMILY DUO BUCO SALAD/UBE 950ML,,,1.000,155.98,0.00,155.98,112.75,43.23,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 07:14,2-0261,Sale,DRINKS,10253,STING 290ML,,,1.000,25.00,0.00,25.00,16.75,8.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 04:52,2-0260,Sale,DRINKS,98000076,POCARI SWEAT 500ML,,,1.000,59.98,0.00,59.98,49.95,10.03,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 04:45,2-0259,Sale,FEMININE CARE,10032,SISTERS DRY MAXI 8,,,1.000,28.00,0.00,28.00,0.00,28.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 03:46,2-0258,Sale,DRINKS,98000076,POCARI SWEAT 500ML,,,1.000,59.98,0.00,59.98,49.95,10.03,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 02:06,2-0257,Sale,,10385,TROPICANA TWISTER ORANGE,,,1.000,30.00,0.00,30.00,25.37,4.63,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
01/09/2026 01:29,2-0256,Sale,FOOD,10232,LA MIA TUNA HOTSPCY,,,1.000,38.00,0.00,38.00,33.18,4.82,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 23:01,2-0255,Sale,SNACKS,10219,MR CHIPS MANAMIS MAIS 45G,,,1.000,12.98,0.00,12.98,8.19,4.79,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 22:12,2-0254,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,25.00,0.00,25.00,15.91,9.09,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 22:05,2-0253,Sale,,10384,PREMIER PURIFIED WATER 500ML,,,1.000,15.00,0.00,15.00,9.67,5.33,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:56,2-0252,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,25.00,0.00,25.00,15.91,9.09,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:56,2-0252,Sale,DRINKS,10123,COCA COLA 237ML,,,1.000,18.00,0.00,18.00,0.00,18.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:56,2-0252,Sale,SNACKS,10396,TATTOOS CORN TUBE PIZZA 60G,,,1.000,14.98,0.00,14.98,10.90,4.08,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:53,2-0251,Sale,SNACKS,10137,OISHI ONION RNGS,,,1.000,9.98,0.00,9.98,7.50,2.48,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:53,2-0251,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:53,2-0251,Sale,SNACKS,10154,PEEWEE SPICY CHILI 25G,,,1.000,10.98,0.00,10.98,8.25,2.73,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:53,2-0251,Sale,SNACKS,10181,HAPPY HOT N SPICY,,,10.000,20.00,0.00,20.00,0.00,20.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:52,2-0250,Sale,SNACKS,10215,MANG JUAN SUKAT SILI 90G,,,1.000,29.98,0.00,29.98,22.50,7.48,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:52,2-0250,Sale,DRINKS,10253,STING 290ML,,,1.000,25.00,0.00,25.00,16.75,8.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:51,2-0249,Sale,SNACKS,10154,PEEWEE SPICY CHILI 25G,,,2.000,21.96,0.00,21.96,16.50,5.46,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:51,2-0249,Sale,ICE CREAM 🍦,10341,CREAMLINE JUMBO CONE ROCKY ROAD 140ML,,,1.000,29.98,0.00,29.98,24.10,5.88,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:50,2-0248,Sale,DRINKS,10085,SM FLAVORED BEER APPLE,,,1.000,53.00,0.00,53.00,41.00,12.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:50,2-0248,Sale,SNACKS,10219,MR CHIPS MANAMIS MAIS 45G,,,1.000,12.98,0.00,12.98,8.19,4.79,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:50,2-0248,Sale,SNACKS,10147,PIATTOS CHEESE 40G,,,1.000,19.98,0.00,19.98,15.75,4.23,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:13,2-0247,Sale,ICE CREAM 🍦,19,OREO ICE CREAM 110ML,,,1.000,62.98,0.00,62.98,55.00,7.98,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:12,2-0246,Sale,DRINKS,10239,MOUNTAIN DEW (290ML),,,1.000,20.00,0.00,20.00,16.35,3.65,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:10,2-0245,Sale,DRINKS,98000048,WILKINS PURE 1L,,,1.000,25.00,0.00,25.00,15.91,9.09,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 21:10,2-0245,Sale,ICE CREAM 🍦,10342,CREAMLINE JUMBO CONE UBE QUESO 140ML,,,1.000,29.98,0.00,29.98,24.10,5.88,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 20:51,2-0244,Sale,DRINKS,98000037,SAN MIGUEL LIGHT 330ML,,,3.000,163.50,0.00,163.50,131.25,32.25,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 20:50,2-0243,Sale,DRINKS,10268,CHUCKIE 110ML,,,1.000,16.00,0.00,16.00,13.20,2.80,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 20:49,2-0242,Sale,HOME ESSENTIALS,10249,UNILOVE SQUALANE WIPES,,,1.000,40.00,0.00,40.00,24.50,15.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 20:39,2-0241,Sale,ESSENTIAL OILS,10005,EFFICASCENT25,,,1.000,28.50,0.00,28.50,0.00,28.50,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
31/08/2026 20:38,2-0240,Sale,ESSENTIAL OILS,10007,EFFICASCENTX50,,,1.000,90.00,0.00,90.00,0.00,90.00,0.00,Dine in,POS 2,Route 98 - Minimart,Owner,,,,Closed
